segment,计数,count_std
政策方针,1,-0.171458956004
政纪处分,1,-0.171458956004
惯性作用,1,-0.171458956004
惯坏,1,-0.171458956004
政绩观,1,-0.171458956004
惯于,1,-0.171458956004
惩罚性,1,-0.171458956004
政读,1,-0.171458956004
想多留,1,-0.171458956004
政资,1,-0.171458956004
惩恶扬善,1,-0.171458956004
惨败,1,-0.171458956004
故业,1,-0.171458956004
故事梗概,1,-0.171458956004
惨无人道,1,-0.171458956004
故伎重演,1,-0.171458956004
想不出,1,-0.171458956004
想不起来,1,-0.171458956004
想亲,1,-0.171458956004
政社,1,-0.171458956004
政治野心,1,-0.171458956004
想博,1,-0.171458956004
想办,1,-0.171458956004
想出,1,-0.171458956004
政法大学,1,-0.171458956004
想冲,1,-0.171458956004
政法系统,1,-0.171458956004
政法部,1,-0.171458956004
政法队伍,1,-0.171458956004
想养,1,-0.171458956004
想像出,1,-0.171458956004
政的,1,-0.171458956004
想像中,1,-0.171458956004
想做到,1,-0.171458956004
想修,1,-0.171458956004
手舞足蹈,1,-0.171458956004
搜掠,1,-0.171458956004
手袋,1,-0.171458956004
抱作,1,-0.171458956004
挤干,1,-0.171458956004
抱头,1,-0.171458956004
抱去,1,-0.171458956004
挤牙膏,1,-0.171458956004
挤眉弄眼,1,-0.171458956004
抱厦,1,-0.171458956004
抱到,1,-0.171458956004
挥刀,1,-0.171458956004
抱孩,1,-0.171458956004
挥别,1,-0.171458956004
抱以,1,-0.171458956004
抱上,1,-0.171458956004
抬高身价,1,-0.171458956004
抬车,1,-0.171458956004
挥杆,1,-0.171458956004
抬至,1,-0.171458956004
挤奶,1,-0.171458956004
挤包,1,-0.171458956004
抵押房,1,-0.171458956004
抱离,1,-0.171458956004
抵到,1,-0.171458956004
挣个,1,-0.171458956004
挣分,1,-0.171458956004
挣取,1,-0.171458956004
抵住,1,-0.171458956004
抵不上,1,-0.171458956004
挣热钱,1,-0.171458956004
抱持,1,-0.171458956004
抱得,1,-0.171458956004
抱抱,1,-0.171458956004
挤上,1,-0.171458956004
抱憾,1,-0.171458956004
挤兑,1,-0.171458956004
挤入,1,-0.171458956004
抱怨声,1,-0.171458956004
挤出机,1,-0.171458956004
抬离,1,-0.171458956004
挨儿,1,-0.171458956004
挨冻,1,-0.171458956004
报效,1,-0.171458956004
报纸杂志,1,-0.171458956004
报答,1,-0.171458956004
报章,1,-0.171458956004
振奋起来,1,-0.171458956004
振幅,1,-0.171458956004
振聋发聩,1,-0.171458956004
报晓,1,-0.171458956004
报成,1,-0.171458956004
挨宰,1,-0.171458956004
挺受,1,-0.171458956004
报忧,1,-0.171458956004
报征,1,-0.171458956004
挺忙,1,-0.171458956004
挺快,1,-0.171458956004
挺烦,1,-0.171458956004
挺直,1,-0.171458956004
报给,1,-0.171458956004
振东,1,-0.171458956004
振一,1,-0.171458956004
振,1,-0.171458956004
挨寒,1,-0.171458956004
挨批,1,-0.171458956004
挨揍,1,-0.171458956004
挨饿,1,-0.171458956004
抬头不见低头见,1,-0.171458956004
抬回来,1,-0.171458956004
挪到,1,-0.171458956004
抬个,1,-0.171458956004
抬下来,1,-0.171458956004
披风,1,-0.171458956004
披挂,1,-0.171458956004
披发,1,-0.171458956004
披到,1,-0.171458956004
报错,1,-0.171458956004
挫裂伤,1,-0.171458956004
抵押品,1,-0.171458956004
抵押权人,1,-0.171458956004
手要,1,-0.171458956004
挑着,1,-0.171458956004
抽象,1,-0.171458956004
挑战书,1,-0.171458956004
挑拣,1,-0.171458956004
抽筋,1,-0.171458956004
挑来,1,-0.171458956004
挑水,1,-0.171458956004
挑玉,1,-0.171458956004
挑空,1,-0.171458956004
挑大梁,1,-0.171458956004
挑花,1,-0.171458956004
抽穗,1,-0.171458956004
挑衅性,1,-0.171458956004
抽离,1,-0.171458956004
挑起来,1,-0.171458956004
抽点,1,-0.171458956004
挑选出,1,-0.171458956004
挑得,1,-0.171458956004
挑唆,1,-0.171458956004
挡板,1,-0.171458956004
按钱,1,-0.171458956004
担保责任,1,-0.171458956004
按证,1,-0.171458956004
担了,1,-0.171458956004
按谢,1,-0.171458956004
按进,1,-0.171458956004
按道理说,1,-0.171458956004
按部就班,1,-0.171458956004
按错,1,-0.171458956004
挑去,1,-0.171458956004
按首,1,-0.171458956004
拂过,1,-0.171458956004
抽身,1,-0.171458956004
挑上,1,-0.171458956004
挑中,1,-0.171458956004
挑刺,1,-0.171458956004
挑动,1,-0.171458956004
挑重担,1,-0.171458956004
挑错,1,-0.171458956004
抽泣,1,-0.171458956004
挟,1,-0.171458956004
挖藏,1,-0.171458956004
挖角,1,-0.171458956004
押到,1,-0.171458956004
挖透,1,-0.171458956004
押入,1,-0.171458956004
挚情,1,-0.171458956004
挞伐,1,-0.171458956004
抹抹,1,-0.171458956004
挖下,1,-0.171458956004
挟私,1,-0.171458956004
抹大油,1,-0.171458956004
抵腐,1,-0.171458956004
抵给,1,-0.171458956004
挠痒痒,1,-0.171458956004
抵日,1,-0.171458956004
抵挡不住,1,-0.171458956004
押后,1,-0.171458956004
挖空心思,1,-0.171458956004
押品,1,-0.171458956004
押往,1,-0.171458956004
抽油,1,-0.171458956004
抽水机,1,-0.171458956004
抽成,1,-0.171458956004
挖土,1,-0.171458956004
抽到,1,-0.171458956004
挖坑道,1,-0.171458956004
抽出来,1,-0.171458956004
抽个,1,-0.171458956004
挖掘潜力,1,-0.171458956004
挖断,1,-0.171458956004
挖有,1,-0.171458956004
押码,1,-0.171458956004
挖树,1,-0.171458956004
挖根,1,-0.171458956004
挖泥船,1,-0.171458956004
报市,1,-0.171458956004
挺胸,1,-0.171458956004
挺贵,1,-0.171458956004
折兵,1,-0.171458956004
折抵,1,-0.171458956004
折扣店,1,-0.171458956004
折戟沉沙,1,-0.171458956004
折后,1,-0.171458956004
换披,1,-0.171458956004
折叠椅,1,-0.171458956004
折叠床,1,-0.171458956004
换新,1,-0.171458956004
折痕,1,-0.171458956004
换新天,1,-0.171458956004
换新锁,1,-0.171458956004
折价出售,1,-0.171458956004
换气,1,-0.171458956004
换汤不换药,1,-0.171458956004
折下来,1,-0.171458956004
抗震,1,-0.171458956004
折现,1,-0.171458956004
折至,1,-0.171458956004
报审,1,-0.171458956004
换价,1,-0.171458956004
捡回来,1,-0.171458956004
抛掉,1,-0.171458956004
捡钱,1,-0.171458956004
抛头露面,1,-0.171458956004
抛向,1,-0.171458956004
抛到,1,-0.171458956004
抚州市,1,-0.171458956004
抚养权,1,-0.171458956004
换大点,1,-0.171458956004
折返跑,1,-0.171458956004
换到,1,-0.171458956004
折返,1,-0.171458956004
折起来,1,-0.171458956004
折起,1,-0.171458956004
换回,1,-0.171458956004
折调,1,-0.171458956004
抗辩,1,-0.171458956004
抗衰老,1,-0.171458956004
抗菌药,1,-0.171458956004
据南,1,-0.171458956004
据人,1,-0.171458956004
据传,1,-0.171458956004
抗救,1,-0.171458956004
抗战时期,1,-0.171458956004
据军网,1,-0.171458956004
据卓创,1,-0.171458956004
据卓宇,1,-0.171458956004
据周,1,-0.171458956004
换衣服,1,-0.171458956004
据园方,1,-0.171458956004
据多段,1,-0.171458956004
据大爱,1,-0.171458956004
据央媒,1,-0.171458956004
据家文,1,-0.171458956004
据小王,1,-0.171458956004
据小编,1,-0.171458956004
据亲,1,-0.171458956004
据京,1,-0.171458956004
抗日救国,1,-0.171458956004
抗暴,1,-0.171458956004
换补,1,-0.171458956004
抗艾,1,-0.171458956004
换装,1,-0.171458956004
换车,1,-0.171458956004
换钱,1,-0.171458956004
换锁,1,-0.171458956004
换门时,1,-0.171458956004
换领,1,-0.171458956004
捣,1,-0.171458956004
抗美援朝战争,1,-0.171458956004
捣蒜,1,-0.171458956004
捣蛋,1,-0.171458956004
抗结核,1,-0.171458956004
抗浪,1,-0.171458956004
捧腹大笑,1,-0.171458956004
捡回,1,-0.171458956004
抛来,1,-0.171458956004
抛物线,1,-0.171458956004
捏把汗,1,-0.171458956004
护肝片,1,-0.171458956004
捉迷藏,1,-0.171458956004
护短,1,-0.171458956004
护理员,1,-0.171458956004
护幼,1,-0.171458956004
捏了一把汗,1,-0.171458956004
护岸,1,-0.171458956004
护学岗,1,-0.171458956004
护城,1,-0.171458956004
捏造事实,1,-0.171458956004
护士服,1,-0.171458956004
护墙,1,-0.171458956004
捐半薪,1,-0.171458956004
护城河,1,-0.171458956004
捐款人,1,-0.171458956004
捐款捐物,1,-0.171458956004
捉拿,1,-0.171458956004
护花使者,1,-0.171458956004
护身,1,-0.171458956004
捆住,1,-0.171458956004
报喜,1,-0.171458956004
报告厅,1,-0.171458956004
挺重,1,-0.171458956004
挺长,1,-0.171458956004
挺难,1,-0.171458956004
报名费,1,-0.171458956004
报出去,1,-0.171458956004
报假警,1,-0.171458956004
捂压,1,-0.171458956004
捂口,1,-0.171458956004
报以,1,-0.171458956004
报个,1,-0.171458956004
捂脸,1,-0.171458956004
报业,1,-0.171458956004
报上去,1,-0.171458956004
捐款者,1,-0.171458956004
护主,1,-0.171458956004
抛石,1,-0.171458956004
抢去,1,-0.171458956004
抢帽子,1,-0.171458956004
捕鱼船,1,-0.171458956004
捕鼠,1,-0.171458956004
抢地,1,-0.171458956004
捞出,1,-0.171458956004
抢圈,1,-0.171458956004
捞起来,1,-0.171458956004
....,1,-0.171458956004
抢饭碗,1,-0.171458956004
损公肥私,1,-0.171458956004
损及,1,-0.171458956004
抢劫者,1,-0.171458956004
抢分,1,-0.171458956004
损失赔偿,1,-0.171458956004
抢上,1,-0.171458956004
抛锚,1,-0.171458956004
抢戏,1,-0.171458956004
抢手货,1,-0.171458956004
捕集,1,-0.171458956004
捕蟹,1,-0.171458956004
抢镜,1,-0.171458956004
抢钱,1,-0.171458956004
抢道,1,-0.171458956004
抢过来,1,-0.171458956004
抢过,1,-0.171458956004
捐钱,1,-0.171458956004
抢路,1,-0.171458956004
捕到,1,-0.171458956004
抢行,1,-0.171458956004
抢粮,1,-0.171458956004
抢白,1,-0.171458956004
捕杀,1,-0.171458956004
抢生意,1,-0.171458956004
抢滩,1,-0.171458956004
捕虾,1,-0.171458956004
按装,1,-0.171458956004
按罐,1,-0.171458956004
按章,1,-0.171458956004
拐棍,1,-0.171458956004
拼在一起,1,-0.171458956004
拼尽,1,-0.171458956004
拼得,1,-0.171458956004
拼成,1,-0.171458956004
拒检,1,-0.171458956004
拒敌,1,-0.171458956004
拒保,1,-0.171458956004
拼西,1,-0.171458956004
拒稿,1,-0.171458956004
拐弯处,1,-0.171458956004
拼贴,1,-0.171458956004
拼车,1,-0.171458956004
拐回去,1,-0.171458956004
拐口,1,-0.171458956004
拾级而上,1,-0.171458956004
拐卖人口,1,-0.171458956004
拒止,1,-0.171458956004
拒绝执行,1,-0.171458956004
拍卖行,1,-0.171458956004
拴绳,1,-0.171458956004
拳打,1,-0.171458956004
拔得,1,-0.171458956004
拳拳之心,1,-0.171458956004
拳脚相加,1,-0.171458956004
拔刀相向,1,-0.171458956004
拔出,1,-0.171458956004
拴住,1,-0.171458956004
拓片,1,-0.171458956004
拒绝服务,1,-0.171458956004
拓殖,1,-0.171458956004
拷贝到,1,-0.171458956004
拒马河,1,-0.171458956004
拒阻,1,-0.171458956004
拒腐防变,1,-0.171458956004
拼了命,1,-0.171458956004
拼写错误,1,-0.171458956004
拾金不昧,1,-0.171458956004
拿不住,1,-0.171458956004
拿不准,1,-0.171458956004
拿针,1,-0.171458956004
拍档,1,-0.171458956004
拿笔,1,-0.171458956004
拍手称快,1,-0.171458956004
拍房,1,-0.171458956004
拍成电影,1,-0.171458956004
拿货,1,-0.171458956004
拿过,1,-0.171458956004
拍得,1,-0.171458956004
拍马屁,1,-0.171458956004
拍录,1,-0.171458956004
拍岸,1,-0.171458956004
拍子,1,-0.171458956004
拍好,1,-0.171458956004
拍天浪,1,-0.171458956004
拍场,1,-0.171458956004
持剑者,1,-0.171458956004
拿电,1,-0.171458956004
拿物,1,-0.171458956004
拍点,1,-0.171458956004
拿火,1,-0.171458956004
拿主意,1,-0.171458956004
拿些,1,-0.171458956004
拿前,1,-0.171458956004
拿回去,1,-0.171458956004
拿够,1,-0.171458956004
拿大屏,1,-0.171458956004
拍砖,1,-0.171458956004
拿手,1,-0.171458956004
拿手好戏,1,-0.171458956004
拿捏,1,-0.171458956004
拍牛,1,-0.171458956004
拍片,1,-0.171458956004
拿枪,1,-0.171458956004
拿桶,1,-0.171458956004
拿款,1,-0.171458956004
拔掉,1,-0.171458956004
拳击赛,1,-0.171458956004
拳击,1,-0.171458956004
招徕,1,-0.171458956004
拥戴,1,-0.171458956004
拥戴者,1,-0.171458956004
拥护者,1,-0.171458956004
招摇撞骗,1,-0.171458956004
招揽生意,1,-0.171458956004
拥挤不堪,1,-0.171458956004
招惹是非,1,-0.171458956004
招待所,1,-0.171458956004
拘留证,1,-0.171458956004
招工难,1,-0.171458956004
招商会,1,-0.171458956004
拦不住,1,-0.171458956004
拦到,1,-0.171458956004
拦沙坎,1,-0.171458956004
招供,1,-0.171458956004
拦路虎,1,-0.171458956004
拥往,1,-0.171458956004
招架不住,1,-0.171458956004
拥军,1,-0.171458956004
招架之力,1,-0.171458956004
拜寿,1,-0.171458956004
拜师学艺,1,-0.171458956004
拜恩,1,-0.171458956004
拜倒,1,-0.171458956004
拜码头,1,-0.171458956004
拜节,1,-0.171458956004
拜读,1,-0.171458956004
招训,1,-0.171458956004
招股,1,-0.171458956004
招聘启事,1,-0.171458956004
招考,1,-0.171458956004
招用,1,-0.171458956004
拟用,1,-0.171458956004
招法,1,-0.171458956004
招标人,1,-0.171458956004
拘谨,1,-0.171458956004
拘泥,1,-0.171458956004
拔河,1,-0.171458956004
拔除,1,-0.171458956004
拖地,1,-0.171458956004
拖后腿,1,-0.171458956004
择菜,1,-0.171458956004
拖到,1,-0.171458956004
括注,1,-0.171458956004
拖入,1,-0.171458956004
拔高,1,-0.171458956004
拔队,1,-0.171458956004
拨人,1,-0.171458956004
拔草,1,-0.171458956004
拔罐,1,-0.171458956004
拱形,1,-0.171458956004
拔火罐,1,-0.171458956004
拱石,1,-0.171458956004
拱门,1,-0.171458956004
拱顶,1,-0.171458956004
拖垮,1,-0.171458956004
拖布,1,-0.171458956004
拖延战术,1,-0.171458956004
择房,1,-0.171458956004
拗,1,-0.171458956004
拨到,1,-0.171458956004
拖鞋,1,-0.171458956004
拨发,1,-0.171458956004
拖至,1,-0.171458956004
拨开,1,-0.171458956004
拖沓,1,-0.171458956004
拨拉,1,-0.171458956004
拨接,1,-0.171458956004
拖拉,1,-0.171458956004
拨电话,1,-0.171458956004
拨话,1,-0.171458956004
拖成,1,-0.171458956004
拖得,1,-0.171458956004
择业观,1,-0.171458956004
持力层,1,-0.171458956004
持卡人,1,-0.171458956004
担好,1,-0.171458956004
指点江山,1,-0.171458956004
拉不下,1,-0.171458956004
指有,1,-0.171458956004
拉下水,1,-0.171458956004
拉丁语,1,-0.171458956004
指段,1,-0.171458956004
拉丁文,1,-0.171458956004
指涉,1,-0.171458956004
指环王,1,-0.171458956004
拉什,1,-0.171458956004
拉丁字母,1,-0.171458956004
指甲油,1,-0.171458956004
拉丁,1,-0.171458956004
拇指一族,1,-0.171458956004
拆迁房,1,-0.171458956004
拆迁人,1,-0.171458956004
拆线,1,-0.171458956004
拉丝机,1,-0.171458956004
拉伸,1,-0.171458956004
持币,1,-0.171458956004
拉各斯,1,-0.171458956004
指尖,1,-0.171458956004
指巴贝,1,-0.171458956004
指廊,1,-0.171458956004
拉吉,1,-0.171458956004
指引方向,1,-0.171458956004
指征,1,-0.171458956004
指手,1,-0.171458956004
拉勾,1,-0.171458956004
拉住,1,-0.171458956004
拉动力,1,-0.171458956004
拉加,1,-0.171458956004
指挥权,1,-0.171458956004
指挥棒,1,-0.171458956004
拉到,1,-0.171458956004
拉出去,1,-0.171458956004
拉出,1,-0.171458956004
拆桥,1,-0.171458956004
拆有,1,-0.171458956004
拆散,1,-0.171458956004
担责任,1,-0.171458956004
按成,1,-0.171458956004
按排,1,-0.171458956004
拆东墙,1,-0.171458956004
拆下,1,-0.171458956004
按斤,1,-0.171458956004
按新,1,-0.171458956004
担风险,1,-0.171458956004
担架车,1,-0.171458956004
指责者,1,-0.171458956004
按此,1,-0.171458956004
按此计,1,-0.171458956004
按烂,1,-0.171458956004
按牌,1,-0.171458956004
担心者,1,-0.171458956004
按真,1,-0.171458956004
担得,1,-0.171458956004
按惩,1,-0.171458956004
按天,1,-0.171458956004
按图索骥,1,-0.171458956004
拆台,1,-0.171458956004
拆房,1,-0.171458956004
指遭,1,-0.171458956004
拆成,1,-0.171458956004
指陈,1,-0.171458956004
拆庙,1,-0.171458956004
指鹿为马,1,-0.171458956004
按二,1,-0.171458956004
按于,1,-0.171458956004
按住,1,-0.171458956004
按倒,1,-0.171458956004
按克来,1,-0.171458956004
按兵不动,1,-0.171458956004
按到,1,-0.171458956004
按劳分配,1,-0.171458956004
拆和助,1,-0.171458956004
指导者,1,-0.171458956004
拉回,1,-0.171458956004
拉大旗作虎皮,1,-0.171458956004
拉花,1,-0.171458956004
持证人,1,-0.171458956004
持身,1,-0.171458956004
持高,1,-0.171458956004
挂不住,1,-0.171458956004
挂入,1,-0.171458956004
拉辛,1,-0.171458956004
挂出去,1,-0.171458956004
挂失,1,-0.171458956004
挂牵,1,-0.171458956004
拉网,1,-0.171458956004
挂心,1,-0.171458956004
挂怀,1,-0.171458956004
拉米雷斯,1,-0.171458956004
拉皮,1,-0.171458956004
挂村,1,-0.171458956004
拉电,1,-0.171458956004
持股数,1,-0.171458956004
拉锯,1,-0.171458956004
拉门,1,-0.171458956004
拉马,1,-0.171458956004
持币观望,1,-0.171458956004
拍卖法,1,-0.171458956004
持异议,1,-0.171458956004
拍卖时,1,-0.171458956004
拍卖公告,1,-0.171458956004
持有异议,1,-0.171458956004
拍价,1,-0.171458956004
拍些,1,-0.171458956004
拍于,1,-0.171458956004
持枪者,1,-0.171458956004
拍个,1,-0.171458956004
持此,1,-0.171458956004
持砖,1,-0.171458956004
拍不出,1,-0.171458956004
持续一年,1,-0.171458956004
拉瓦,1,-0.171458956004
拉瓜迪亚,1,-0.171458956004
拉好,1,-0.171458956004
拉山头,1,-0.171458956004
拉成,1,-0.171458956004
指其涉,1,-0.171458956004
拉戈,1,-0.171458956004
拉得,1,-0.171458956004
拉帮结伙,1,-0.171458956004
指各层,1,-0.171458956004
拉帕,1,-0.171458956004
拉屎,1,-0.171458956004
挂羊头卖狗肉,1,-0.171458956004
指处,1,-0.171458956004
拉尔,1,-0.171458956004
拉宾,1,-0.171458956004
指导书,1,-0.171458956004
拉孜县,1,-0.171458956004
拉孜,1,-0.171458956004
拉姆,1,-0.171458956004
指保函,1,-0.171458956004
指俄,1,-0.171458956004
拉拉扯扯,1,-0.171458956004
指以,1,-0.171458956004
拉玛,1,-0.171458956004
拉活,1,-0.171458956004
拉格斯,1,-0.171458956004
拉格,1,-0.171458956004
挂车,1,-0.171458956004
挂载,1,-0.171458956004
拉栏,1,-0.171458956004
拉架,1,-0.171458956004
拉来,1,-0.171458956004
拉杆箱,1,-0.171458956004
指三人于,1,-0.171458956004
指两,1,-0.171458956004
指人户,1,-0.171458956004
拉斯特,1,-0.171458956004
拉斯基,1,-0.171458956004
据尼,1,-0.171458956004
抗埃,1,-0.171458956004
据广药,1,-0.171458956004
托福,1,-0.171458956004
托米,1,-0.171458956004
掩盖住,1,-0.171458956004
掩盖真相,1,-0.171458956004
掩盖着,1,-0.171458956004
掩面,1,-0.171458956004
托管人,1,-0.171458956004
托福考试,1,-0.171458956004
托瓦尔,1,-0.171458956004
托纳称,1,-0.171458956004
托港,1,-0.171458956004
托洛茨基,1,-0.171458956004
掰开,1,-0.171458956004
掳走,1,-0.171458956004
掴,1,-0.171458956004
托比,1,-0.171458956004
托本,1,-0.171458956004
掩映,1,-0.171458956004
托育,1,-0.171458956004
打肿,1,-0.171458956004
扛下去,1,-0.171458956004
扣减,1,-0.171458956004
扣住,1,-0.171458956004
扣人心弦,1,-0.171458956004
推过去,1,-0.171458956004
推进剂,1,-0.171458956004
扛起来,1,-0.171458956004
扛下来,1,-0.171458956004
托马,1,-0.171458956004
托言后,1,-0.171458956004
托饭,1,-0.171458956004
托运人,1,-0.171458956004
推销产品,1,-0.171458956004
推销员,1,-0.171458956004
推问,1,-0.171458956004
托运,1,-0.171458956004
托起,1,-0.171458956004
掸,1,-0.171458956004
掸族,1,-0.171458956004
掺假,1,-0.171458956004
打问号,1,-0.171458956004
提亲,1,-0.171458956004
打鸟,1,-0.171458956004
打饭,1,-0.171458956004
打飞,1,-0.171458956004
打领带,1,-0.171458956004
提供援助,1,-0.171458956004
提供数据,1,-0.171458956004
打造出,1,-0.171458956004
掺杂,1,-0.171458956004
提倡者,1,-0.171458956004
